time_absolute,gpu_util_perc,gpu_mem_used_mb,power_draw_w
1785079024.6281683,94.0,631.0,167.53
1785079025.7038534,81.0,6159.0,121.15
1785079026.7412777,100.0,6159.0,351.03
1785079027.7838528,100.0,7851.0,231.5
1785079028.8244467,67.0,1323.0,132.71
1785079029.8628738,100.0,7521.0,232.12
1785079030.901383,100.0,7847.0,352.16
1785079031.9416857,100.0,7847.0,350.28
1785079032.9821675,100.0,7847.0,346.71
1785079034.0216563,100.0,7847.0,351.88
1785079035.0612884,100.0,7847.0,345.29
1785079036.0957253,76.0,24875.0,228.68
1785079037.1357796,100.0,24875.0,288.18
1785079038.1717942,100.0,591.0,220.43
1785079039.2084007,42.0,3935.0,100.27
1785079040.2452455,100.0,7521.0,309.54
1785079041.284683,100.0,7847.0,348.16
1785079042.3218312,100.0,7847.0,347.85
1785079043.3619394,100.0,7847.0,351.27
1785079044.401589,100.0,7847.0,343.62
1785079045.4416711,100.0,7847.0,349.53
1785079046.485325,100.0,24877.0,214.74
1785079047.5294456,100.0,24877.0,292.1
1785079048.56827,100.0,597.0,170.26
1785079049.6096585,55.0,6789.0,123.56
1785079050.6498802,100.0,7847.0,350.83
1785079051.689618,100.0,7847.0,346.73
1785079052.729635,100.0,7847.0,348.54
1785079053.7702518,100.0,7847.0,348.98
1785079054.8094382,100.0,7847.0,354.67
1785079055.8495963,79.0,7847.0,317.85
1785079056.8889956,100.0,24877.0,207.98
1785079057.931088,100.0,24877.0,284.93
1785079058.9679072,30.0,1835.0,138.55
1785079060.0243378,100.0,6159.0,191.21
1785079061.0612311,100.0,6159.0,353.07
1785079062.0957348,100.0,7851.0,205.56
1785079063.1324692,43.0,4121.0,95.85
1785079064.1691446,100.0,7521.0,305.92
1785079065.2051194,100.0,7847.0,346.02
1785079066.2451653,100.0,7847.0,349.84
1785079067.2857764,100.0,7847.0,352.34
1785079068.326667,100.0,7847.0,347.23
1785079069.3655262,100.0,7847.0,349.52
1785079070.404599,100.0,24875.0,212.0
1785079071.4454699,100.0,24875.0,284.75
1785079072.4991765,100.0,761.0,177.57
1785079073.5371535,100.0,8031.0,155.16
1785079074.5801141,100.0,9481.0,352.33
1785079075.6172805,100.0,10127.0,347.6
1785079076.6566272,100.0,10127.0,347.15
1785079077.6937268,100.0,10127.0,349.12
1785079078.7334785,100.0,10127.0,346.67
1785079079.7695327,100.0,10127.0,341.41
1785079080.8056538,100.0,10127.0,347.23
1785079081.8417597,100.0,10127.0,349.38
1785079082.8814135,100.0,10127.0,350.6
1785079083.9211764,100.0,10127.0,349.92
1785079084.963168,100.0,10127.0,348.63
1785079086.002136,100.0,10127.0,344.69
1785079087.0399296,100.0,40759.0,201.04
1785079088.0789366,100.0,40759.0,296.7
1785079089.1205206,100.0,33545.0,267.75
1785079090.1611118,100.0,33545.0,268.33
1785079091.1997952,100.0,513.0,192.6
1785079092.240265,43.0,4577.0,100.4
1785079093.2773297,100.0,6159.0,307.18
1785079094.3166378,67.0,3861.0,280.72
1785079095.3522253,28.0,1835.0,152.9
1785079096.3892388,100.0,6159.0,167.81
1785079097.4295316,100.0,6159.0,346.41
1785079098.4706185,100.0,7851.0,217.57
1785079099.5121818,42.0,3373.0,116.98
1785079100.5686567,100.0,6159.0,285.97
1785079101.6056101,68.0,6159.0,298.54
1785079102.6440768,41.0,1833.0,153.76
1785079103.700338,100.0,6161.0,173.58
1785079104.7564292,100.0,6161.0,347.14
1785079105.7917295,100.0,7851.0,225.07
1785079106.8282843,42.0,3765.0,98.35
1785079107.8693707,100.0,9481.0,286.69
1785079108.9370859,100.0,10127.0,347.7
1785079109.977178,100.0,10127.0,341.81
1785079111.017563,100.0,10127.0,353.15
1785079112.0566108,100.0,10127.0,348.9
1785079113.093418,100.0,10127.0,353.11
1785079114.1337447,100.0,10127.0,344.24
1785079115.1738832,100.0,10127.0,344.99
1785079116.2137277,100.0,10127.0,345.76
1785079117.2565355,100.0,10127.0,344.57
1785079118.29455,100.0,10127.0,349.93
1785079119.3341122,100.0,10127.0,352.04
1785079120.3777385,98.0,6941.0,234.77
1785079121.4166791,100.0,40759.0,292.59
1785079122.476558,100.0,33545.0,254.59
1785079123.5199878,100.0,33545.0,272.98
1785079124.5563262,36.0,549.0,225.89
1785079125.5923228,49.0,1949.0,103.87
1785079126.6485105,100.0,6159.0,260.07
1785079127.686554,78.0,6159.0,318.68
1785079128.725027,37.0,679.0,154.48
1785079129.7615814,82.0,6265.0,128.21
1785079130.8015552,100.0,6721.0,356.25
1785079131.8416271,100.0,6721.0,348.65
1785079132.8809757,71.0,6721.0,322.99
1785079133.925381,100.0,12843.0,208.44
1785079134.964271,46.0,435.0,159.29
1785079136.001924,100.0,8351.0,207.46
1785079137.04545,100.0,9481.0,339.79
1785079138.0848093,100.0,10127.0,347.68
1785079139.12187,100.0,10127.0,350.61
1785079140.161379,100.0,10127.0,349.59
1785079141.2018588,100.0,10127.0,343.64
1785079142.241799,100.0,10127.0,345.54
1785079143.2814124,100.0,10127.0,347.32
1785079144.322948,100.0,10127.0,346.33
1785079145.36211,100.0,10127.0,347.45
1785079146.4200172,100.0,10127.0,352.38
1785079147.4577966,100.0,10127.0,344.99
1785079148.5015836,72.0,10127.0,296.29
1785079149.540623,100.0,40759.0,220.66
1785079150.576774,100.0,40759.0,302.99
1785079151.6178315,100.0,33545.0,231.89
1785079152.6818633,100.0,33545.0,289.32
1785079153.7392194,57.0,1947.0,121.49
1785079154.7773135,100.0,6159.0,143.38
1785079155.8173304,100.0,6159.0,349.51
1785079156.8587384,100.0,7851.0,230.83
1785079157.8963757,43.0,2853.0,132.77
1785079158.9372272,100.0,6159.0,281.34
1785079159.977323,72.0,6159.0,302.14
1785079161.0437326,41.0,1961.0,162.14
1785079162.0814335,100.0,8031.0,144.19
1785079163.1286712,100.0,9481.0,349.91
1785079164.165618,100.0,10127.0,342.17
1785079165.2057343,100.0,10127.0,348.66
1785079166.2456658,100.0,10127.0,346.42
1785079167.285328,100.0,10127.0,346.19
1785079168.3248,100.0,10127.0,347.56
1785079169.3616385,100.0,10127.0,351.79
1785079170.4013627,100.0,10127.0,352.49
1785079171.4420643,100.0,10127.0,344.65
1785079172.4809272,100.0,10127.0,345.96
1785079173.5214086,100.0,10127.0,343.75
1785079174.5621583,100.0,10127.0,349.37
1785079175.6230876,100.0,40759.0,204.21
1785079176.679813,100.0,40759.0,296.19
1785079177.7200122,100.0,33545.0,241.7
1785079178.7622285,100.0,33545.0,265.91
1785079179.799893,100.0,711.0,145.37
1785079180.855196,41.0,5403.0,99.01
1785079181.8933008,100.0,6159.0,352.61
1785079182.936228,95.0,729.0,234.58
1785079183.971871,34.0,413.0,161.04
1785079185.009523,100.0,6159.0,212.13
1785079186.049685,100.0,6159.0,349.07
1785079187.0896027,53.0,471.0,200.9
1785079188.1515548,42.0,5547.0,102.85
1785079189.1899958,100.0,9481.0,327.41
1785079190.2295785,100.0,10127.0,347.09
1785079191.2690573,100.0,10127.0,349.04
1785079192.3057563,100.0,10127.0,346.59
1785079193.3458269,100.0,10127.0,338.34
1785079194.4039307,100.0,10127.0,349.48
1785079195.4417114,100.0,10127.0,344.44
1785079196.4822,100.0,10127.0,344.51
1785079197.5218465,100.0,10127.0,352.99
1785079198.561627,100.0,10127.0,346.13
1785079199.6004395,100.0,10127.0,343.6
1785079200.637727,100.0,10127.0,344.22
1785079201.6764622,84.0,40759.0,195.3
1785079202.7195458,100.0,40759.0,292.43
1785079203.756974,100.0,33545.0,261.89
1785079204.7971783,100.0,33545.0,276.12
1785079205.8359027,100.0,609.0,213.82
1785079206.8913906,42.0,2499.0,101.59
1785079207.948139,100.0,9481.0,262.91
1785079208.9857376,100.0,9481.0,346.34
1785079210.0253484,100.0,10127.0,336.83
1785079211.0617166,100.0,10127.0,347.23
1785079212.1009603,100.0,10127.0,346.3
1785079213.14185,100.0,10127.0,351.32
1785079214.181141,100.0,10127.0,354.11
1785079215.2219565,100.0,10127.0,344.8
1785079216.2616832,100.0,10127.0,341.81
1785079217.3009586,100.0,10127.0,348.68
1785079218.3375616,100.0,10127.0,351.79
1785079219.4006238,100.0,10127.0,342.54
1785079220.4366975,83.0,4727.0,265.52
1785079221.4765954,100.0,40759.0,252.41
1785079222.634759,100.0,33545.0,248.52
1785079223.6772583,100.0,33545.0,258.42
1785079224.7160287,20.0,475.0,222.26
1785079225.7561042,55.0,747.0,104.03
1785079226.7932823,100.0,6159.0,236.1
1785079227.833194,100.0,6159.0,346.81
1785079228.8719003,40.0,471.0,186.52
1785079229.9121888,41.0,5287.0,97.54
1785079230.9491212,100.0,9481.0,326.51
1785079231.9897065,100.0,10127.0,349.12
1785079233.033587,100.0,10127.0,349.85
1785079234.0731192,100.0,10127.0,345.05
1785079235.1138368,100.0,10127.0,337.34
1785079236.1539679,100.0,10127.0,348.57
1785079237.1935837,100.0,10127.0,345.59
1785079238.2335958,100.0,10127.0,345.74
1785079239.27368,100.0,10127.0,347.64
1785079240.3104668,100.0,10127.0,346.89
1785079241.3512397,100.0,10127.0,345.95
1785079242.3897371,100.0,10127.0,344.42
1785079243.427909,94.0,40759.0,194.95
1785079244.4711819,100.0,40759.0,293.13
1785079245.5087438,100.0,33545.0,262.66
1785079246.5484915,100.0,33545.0,269.46
1785079247.5838091,100.0,569.0,208.03
1785079248.624353,42.0,2073.0,102.87
1785079249.6612825,100.0,9481.0,237.29
1785079250.7014017,100.0,9481.0,340.7
1785079251.7412775,100.0,10127.0,343.83
1785079252.82133,100.0,10127.0,347.79
1785079253.8617961,100.0,10127.0,343.51
1785079254.920466,100.0,10127.0,357.24
1785079255.957823,100.0,10127.0,349.18
1785079256.9974942,100.0,10127.0,345.95
1785079258.0575266,100.0,10127.0,338.85
1785079259.098928,100.0,10127.0,349.49
1785079260.1374733,100.0,10127.0,342.18
1785079261.197241,100.0,10127.0,349.62
1785079262.236213,86.0,537.0,261.58
1785079263.2916768,100.0,40759.0,269.8
1785079264.414857,100.0,33545.0,252.14
1785079265.4574895,100.0,33545.0,260.2
1785079266.492158,29.0,475.0,226.26
1785079267.528037,61.0,643.0,104.64
1785079268.5654092,100.0,7521.0,223.51
1785079269.6244519,100.0,7847.0,350.42
1785079270.6612964,100.0,7847.0,349.84
1785079271.7015204,100.0,7847.0,348.17
1785079272.7417247,100.0,7847.0,346.1
1785079273.7816095,100.0,7847.0,352.38
1785079274.8245876,93.0,24875.0,221.36
1785079275.863613,100.0,24875.0,273.42
1785079276.899777,100.0,531.0,225.43
1785079277.9402392,43.0,3935.0,102.22
1785079278.9774294,100.0,6159.0,327.03
1785079280.0209029,71.0,6159.0,268.54
1785079281.0596392,42.0,1835.0,163.74
1785079282.0972257,100.0,6159.0,187.39
1785079283.1379676,100.0,6159.0,349.44
1785079284.1799586,100.0,7851.0,203.95
1785079285.2165437,43.0,3315.0,117.82
1785079286.257373,100.0,6159.0,273.49
1785079287.2972422,72.0,6159.0,283.39
1785079288.3409092,40.0,2027.0,164.26
1785079289.4043522,100.0,6159.0,190.89
1785079290.4420016,100.0,6159.0,352.63
1785079291.4820192,100.0,7851.0,204.36
1785079292.520466,42.0,4547.0,109.95
1785079293.5574179,100.0,6159.0,306.14
1785079294.5965805,54.0,4541.0,250.58
1785079295.6317806,41.0,1835.0,161.34
1785079296.6731634,100.0,6159.0,189.54
1785079297.713284,100.0,6159.0,345.04
1785079298.7518594,100.0,7851.0,225.76
1785079299.7884429,42.0,4937.0,99.2
1785079300.8249614,100.0,6159.0,315.31
1785079301.8639877,94.0,1067.0,235.77
1785079302.9004867,36.0,1835.0,158.37
1785079303.9375367,100.0,6159.0,189.73
1785079304.9965203,100.0,6159.0,350.13
1785079306.0321717,44.0,471.0,191.31
1785079307.0691965,42.0,5889.0,93.71
1785079308.1283617,100.0,6159.0,329.64
1785079309.163941,75.0,7851.0,236.16
1785079310.2003186,72.0,863.0,155.59
1785079311.237651,100.0,6159.0,211.1
1785079312.277232,100.0,6159.0,348.64
1785079313.3158941,81.0,511.0,178.79
1785079314.35318,40.0,6159.0,117.35
1785079315.3932638,100.0,6159.0,351.45
1785079316.4327557,78.0,7851.0,233.87
1785079317.4873285,53.0,1403.0,151.77
1785079318.5253356,100.0,6159.0,236.34
1785079319.5652616,79.0,6159.0,319.44
1785079320.6045823,100.0,631.0,160.54
1785079321.6601577,100.0,6159.0,136.74
1785079322.6974561,100.0,6159.0,348.08
1785079323.7365935,76.0,7851.0,224.13
1785079324.791423,43.0,2089.0,146.99
1785079325.8293345,100.0,6159.0,242.8
1785079326.8960845,72.0,6159.0,299.6
1785079327.9592934,43.0,1387.0,160.45
1785079328.9976115,100.0,6159.0,142.49
1785079330.056419,100.0,6159.0,346.58
1785079331.0927234,100.0,7851.0,218.17
1785079332.1325028,42.0,2841.0,139.82
1785079333.1688266,100.0,7521.0,282.72
1785079334.2054567,100.0,7847.0,347.4
1785079335.2457826,100.0,7847.0,345.95
1785079336.2896159,100.0,7847.0,352.15
1785079337.3301823,100.0,7847.0,349.68
1785079338.392461,100.0,7847.0,351.57
1785079339.4286485,100.0,24877.0,215.63
1785079340.4707978,100.0,24877.0,281.16
1785079341.5118709,100.0,535.0,199.66
1785079342.5490448,61.0,6787.0,116.57
1785079343.5896034,100.0,7847.0,349.95
1785079344.6258473,100.0,7847.0,344.53
1785079345.6653183,100.0,7847.0,349.85
1785079346.7055495,100.0,7847.0,345.0
1785079347.741548,100.0,7847.0,349.59
1785079348.7806835,100.0,7847.0,346.91
1785079349.8165507,100.0,24875.0,209.65
1785079350.8761992,100.0,24875.0,282.08
1785079351.9312077,41.0,2057.0,136.67
1785079352.9695609,100.0,7521.0,178.53
1785079354.009894,100.0,7847.0,346.68
1785079355.053767,100.0,7847.0,349.01
1785079356.0893998,100.0,7847.0,346.7
1785079357.1293166,100.0,7847.0,352.34
1785079358.165831,100.0,7847.0,346.32
1785079359.2055097,67.0,7847.0,282.2
1785079360.250038,100.0,24877.0,249.96
1785079361.310722,98.0,24877.0,274.92
1785079362.3711724,41.0,1809.0,102.34
1785079363.409856,100.0,7521.0,234.16
1785079364.4499562,100.0,7847.0,354.49
1785079365.489731,100.0,7847.0,348.75
1785079366.5297732,100.0,7847.0,345.52
1785079367.5698316,100.0,7847.0,351.19
1785079368.609355,100.0,7847.0,346.02
1785079369.6480145,100.0,24877.0,219.64
1785079370.6876004,100.0,24877.0,282.61
1785079371.7243826,100.0,649.0,217.15
1785079372.764384,43.0,4769.0,100.57
1785079373.805103,100.0,7847.0,303.84
1785079374.8490934,100.0,7847.0,352.12
1785079375.8936234,100.0,7847.0,347.45
1785079376.9564629,100.0,7847.0,352.81
1785079377.9973867,100.0,7847.0,349.67
1785079379.0371716,100.0,7847.0,345.8
1785079380.078259,100.0,24875.0,214.0
1785079381.1181588,100.0,24875.0,283.61
1785079382.1561985,52.0,1777.0,163.64
1785079383.19318,100.0,6161.0,158.75
1785079384.2332299,100.0,6161.0,348.54
1785079385.2736535,100.0,7851.0,220.17
1785079386.312283,43.0,3481.0,132.07
1785079387.3685322,100.0,6159.0,291.29
1785079388.4056835,71.0,6159.0,283.68
1785079389.4444847,46.0,1835.0,159.41
1785079390.4816084,100.0,6159.0,167.32
1785079391.5210016,100.0,6159.0,349.92
1785079392.5828009,100.0,7851.0,208.72
1785079393.6433535,44.0,4583.0,96.06
1785079394.6815672,100.0,6159.0,307.33
1785079395.7205138,71.0,3781.0,276.08
1785079396.7563894,27.0,1835.0,153.53
1785079397.81238,100.0,6159.0,184.73
1785079398.849128,100.0,6159.0,349.19
1785079399.8876452,100.0,7851.0,203.64
1785079400.9241998,43.0,4577.0,111.57
1785079401.9611108,100.0,6159.0,309.63
1785079403.0001042,72.0,2923.0,269.42
1785079404.0368576,35.0,1835.0,160.38
1785079405.0740414,100.0,6159.0,186.97
1785079406.113537,100.0,6159.0,350.15
1785079407.1486948,50.0,7671.0,198.1
1785079408.1845138,44.0,4983.0,95.54
1785079409.2214959,100.0,6159.0,307.99
1785079410.2599936,80.0,1067.0,255.06
1785079411.3228872,32.0,1297.0,152.49
1785079412.3616507,100.0,7521.0,212.61
1785079413.4018214,100.0,7847.0,352.91
1785079414.4417367,100.0,7847.0,345.58
1785079415.4812794,100.0,7847.0,354.59
1785079416.521321,100.0,7847.0,347.03
1785079417.5609934,100.0,7847.0,347.45
1785079418.6042519,93.0,583.0,252.17
1785079419.640963,100.0,24877.0,280.54
1785079420.6949732,55.0,489.0,237.07
1785079421.7362766,43.0,3479.0,100.18
1785079422.773427,100.0,6159.0,281.1
1785079423.832408,71.0,6159.0,275.23
1785079424.8719716,42.0,1835.0,155.55
1785079425.9097006,100.0,6159.0,164.51
1785079426.9490561,100.0,6159.0,351.48
1785079427.9911084,100.0,7851.0,214.88
1785079429.0284748,42.0,4079.0,107.91
1785079430.0654023,100.0,9481.0,302.87
1785079431.1054604,100.0,10127.0,341.92
1785079432.1449914,100.0,10127.0,347.12
1785079433.1856322,100.0,10127.0,345.19
1785079434.2265317,100.0,10127.0,345.35
1785079435.2647617,100.0,10127.0,347.1
1785079436.3011749,100.0,10127.0,343.58
1785079437.340981,100.0,10127.0,351.36
1785079438.3813217,100.0,10127.0,345.77
1785079439.4224198,100.0,10127.0,340.27
1785079440.4634907,100.0,10127.0,337.63
1785079441.5014958,100.0,10127.0,344.42
1785079442.5410066,81.0,40759.0,211.12
1785079443.5847423,100.0,40759.0,273.2
1785079444.639917,100.0,33545.0,252.88
1785079445.679449,100.0,33545.0,255.06
1785079446.7162228,91.0,547.0,222.19
1785079447.7562828,53.0,1501.0,106.82
1785079448.7932198,100.0,6159.0,238.03
1785079449.8334894,80.0,6159.0,321.2
1785079450.8908918,100.0,653.0,163.12
1785079451.9299772,100.0,6787.0,128.69
1785079452.96901,100.0,7847.0,350.3
1785079454.0097775,100.0,7847.0,350.24
1785079455.0497117,100.0,7847.0,345.29
1785079456.0893784,100.0,7847.0,347.29
1785079457.129747,100.0,7847.0,349.96
1785079458.1695864,85.0,7847.0,324.62
1785079459.2098465,100.0,24875.0,211.93
1785079460.2524543,100.0,24875.0,267.06
1785079461.2885485,42.0,1835.0,152.21
1785079462.3256173,100.0,6161.0,191.3
1785079463.3652546,100.0,6161.0,348.52
1785079464.4037743,100.0,7851.0,225.23
1785079465.444447,43.0,4455.0,102.04
1785079466.4813342,100.0,7847.0,304.44
1785079467.5212507,100.0,7847.0,345.31
1785079468.5609372,100.0,7847.0,352.46
1785079469.6015737,100.0,7847.0,351.01
1785079470.6411815,100.0,7847.0,349.25
1785079471.6999483,100.0,7847.0,352.2
1785079472.7398956,100.0,24877.0,203.19
1785079473.782295,100.0,24877.0,279.27
1785079474.8239691,93.0,977.0,166.76
1785079475.8611162,100.0,6161.0,145.98
1785079476.9013944,100.0,6161.0,351.27
1785079477.942673,100.0,7851.0,220.5
1785079478.9842572,43.0,3413.0,128.44
1785079480.0212944,100.0,6159.0,284.32
1785079481.1003737,72.0,6159.0,288.84
1785079482.1363935,34.0,1833.0,156.91
1785079483.1923409,100.0,6161.0,188.58
1785079484.2336097,100.0,6161.0,349.83
1785079485.2909615,97.0,5551.0,207.18
1785079486.3295448,44.0,6165.0,95.71
1785079487.3699298,100.0,6721.0,330.11
1785079488.4100864,100.0,6721.0,348.83
1785079489.4491835,90.0,6721.0,327.55
1785079490.498451,100.0,12843.0,199.0
1785079491.535698,54.0,523.0,153.38
1785079492.5731924,100.0,6159.0,208.3
1785079493.6320488,100.0,6159.0,348.21
1785079494.6679635,40.0,471.0,182.76
1785079495.7044277,41.0,5243.0,94.99
1785079496.741324,100.0,7847.0,329.85
1785079497.7817872,100.0,7847.0,347.81
1785079498.8223436,100.0,7847.0,347.32
1785079499.861636,100.0,7847.0,352.31
1785079500.9016883,100.0,7847.0,343.35
1785079501.942817,100.0,7847.0,353.11
1785079502.9805682,100.0,24877.0,203.81
1785079504.0194724,100.0,24877.0,272.13
1785079505.060411,58.0,1841.0,164.75
1785079506.097174,100.0,6555.0,189.94
1785079507.1374352,100.0,6721.0,349.23
1785079508.1730268,100.0,6721.0,350.82
1785079509.212805,87.0,2895.0,255.87
1785079510.2518477,100.0,12843.0,238.14
1785079511.2925327,43.0,3675.0,96.98
1785079512.3291516,100.0,6159.0,294.61
1785079513.3701253,72.0,6159.0,282.58
1785079514.4078496,38.0,1883.0,161.15
1785079515.445478,100.0,7521.0,187.98
1785079516.4855435,100.0,7847.0,350.89
1785079517.5265632,100.0,7847.0,347.91
1785079518.565765,100.0,7847.0,352.74
1785079519.6247327,100.0,7847.0,346.0
1785079520.662696,100.0,7847.0,350.48
1785079521.7005203,87.0,4271.0,255.29
1785079522.738932,100.0,24877.0,246.77
1785079523.7773345,40.0,16837.0,257.22
1785079524.8164124,43.0,3155.0,102.15
1785079525.8534167,100.0,6721.0,284.21
1785079526.8931336,100.0,6721.0,348.33
1785079527.9332135,100.0,6721.0,351.14
1785079528.9734576,100.0,12843.0,218.66
1785079530.0123572,36.0,1141.0,197.1
1785079531.0495026,100.0,6159.0,144.81
1785079532.0894496,100.0,6159.0,349.92
1785079533.1306639,100.0,7851.0,223.35
1785079534.1683633,41.0,2219.0,146.49
1785079535.2049887,100.0,9481.0,260.43
1785079536.2649224,100.0,9481.0,345.96
1785079537.3055441,100.0,10127.0,340.11
1785079538.3453894,100.0,10127.0,345.22
1785079539.4058595,100.0,10127.0,347.94
1785079540.441448,100.0,10127.0,357.22
1785079541.4777431,100.0,10127.0,350.4
1785079542.5174077,100.0,10127.0,343.07
1785079543.5580165,100.0,10127.0,342.7
1785079544.617249,100.0,10127.0,351.46
1785079545.6577528,100.0,10127.0,343.45
1785079546.6973693,100.0,10127.0,352.88
1785079547.7360482,91.0,523.0,255.79
1785079548.7752893,100.0,40759.0,258.89
1785079549.903025,100.0,33545.0,250.72
1785079550.9457605,100.0,33545.0,266.39
1785079551.980148,0.0,475.0,225.4
1785079553.0392382,71.0,1027.0,103.29
1785079554.081682,100.0,6159.0,235.6
1785079555.1400025,100.0,6159.0,348.99
1785079556.1767478,87.0,631.0,179.15
1785079557.2133405,92.0,6159.0,119.49
1785079558.2535894,100.0,6159.0,350.82
1785079559.2930472,99.0,7851.0,225.96
1785079560.336527,42.0,2255.0,157.72
1785079561.373352,100.0,7521.0,237.46
1785079562.4132128,100.0,7847.0,348.97
1785079563.4531362,100.0,7847.0,353.33
1785079564.4893277,100.0,7847.0,345.58
1785079565.5263057,100.0,7847.0,354.46
1785079566.5652719,100.0,7847.0,349.64
1785079567.6040857,100.0,24877.0,204.8
1785079568.6657238,100.0,24877.0,284.31
1785079569.7268927,100.0,515.0,212.46
1785079570.7683434,43.0,5283.0,101.17
1785079571.8097057,100.0,7847.0,327.2
1785079572.8494549,100.0,7847.0,351.88
1785079573.8911211,100.0,7847.0,344.5
1785079574.9487262,100.0,7847.0,349.83
1785079575.9853997,100.0,7847.0,345.92
1785079577.0263045,100.0,7847.0,346.25
1785079578.0644946,100.0,24877.0,200.35
1785079579.1009583,100.0,24877.0,272.46
1785079580.1407814,70.0,1869.0,170.09
1785079581.17671,100.0,6949.0,166.1
1785079582.2131991,100.0,7847.0,351.68
1785079583.2526405,100.0,7847.0,349.06
1785079584.2896464,100.0,7847.0,346.09
1785079585.3291464,100.0,7847.0,349.07
1785079586.3690534,100.0,7847.0,349.08
1785079587.4092772,71.0,7847.0,293.95
1785079588.4487617,100.0,24877.0,227.72
1785079589.4843118,100.0,24877.0,267.03
1785079590.5202556,47.0,1703.0,115.69
1785079591.5579746,100.0,7521.0,239.58
1785079592.5974386,100.0,7847.0,349.97
1785079593.6379826,100.0,7847.0,343.48
1785079594.6970198,100.0,7847.0,353.78
1785079595.737421,100.0,7847.0,349.65
1785079596.7779515,100.0,7847.0,347.11
1785079597.8348742,93.0,24877.0,220.33
1785079598.8780727,100.0,24877.0,289.23
1785079599.9380033,100.0,663.0,207.51
1785079600.9763718,42.0,4827.0,121.8
1785079602.0125692,100.0,9481.0,323.37
1785079603.0493765,100.0,10127.0,347.1
1785079604.0894308,100.0,10127.0,350.46
1785079605.1297212,100.0,10127.0,351.26
1785079606.1710894,100.0,10127.0,344.53
1785079607.2099488,100.0,10127.0,340.27
1785079608.249583,100.0,10127.0,343.1
1785079609.289646,100.0,10127.0,348.36
1785079610.3292902,100.0,10127.0,344.98
1785079611.3742576,100.0,10127.0,349.81
1785079612.414339,100.0,10127.0,350.4
1785079613.454011,100.0,10127.0,347.8
1785079614.4917393,87.0,40759.0,195.14
1785079615.534297,100.0,40759.0,290.78
1785079616.5724025,100.0,33545.0,267.93
1785079617.6142895,100.0,33545.0,276.2
1785079618.651646,78.0,547.0,231.98
1785079619.7151582,43.0,2213.0,102.71
1785079620.7569792,100.0,6159.0,245.3
1785079621.7931478,70.0,6159.0,308.53
1785079622.8319292,62.0,829.0,159.56
1785079623.8695335,100.0,6787.0,142.3
1785079624.909568,100.0,7847.0,349.89
1785079625.949458,100.0,7847.0,346.02
1785079626.9894009,100.0,7847.0,355.82
1785079628.0297248,100.0,7847.0,346.98
1785079629.0697021,100.0,7847.0,349.58
1785079630.1089451,75.0,7847.0,315.03
1785079631.1637323,100.0,24875.0,221.64
1785079632.201908,100.0,24875.0,279.06
1785079633.2446973,32.0,1835.0,131.97
1785079634.2812989,100.0,6161.0,208.48
1785079635.3209925,100.0,6161.0,347.46
1785079636.360481,46.0,7851.0,190.14
1785079637.396206,42.0,4215.0,103.7
1785079638.4327917,100.0,7521.0,298.08
1785079639.4688497,100.0,7847.0,347.04
1785079640.5051334,100.0,7847.0,350.03
1785079641.5455668,100.0,7847.0,343.79
1785079642.6084611,100.0,7847.0,353.18
1785079643.6448588,100.0,7847.0,348.17
1785079644.6839988,100.0,24877.0,209.26
1785079645.7255106,100.0,24877.0,280.05
1785079646.7834723,100.0,759.0,168.03
1785079647.821689,87.0,6159.0,120.48
1785079648.861429,100.0,6159.0,354.32
1785079649.9023805,100.0,7851.0,236.21
1785079650.9406128,43.0,2515.0,142.07
1785079651.977362,100.0,7521.0,262.01
1785079653.017025,100.0,7847.0,349.86
1785079654.056877,100.0,7847.0,350.21
1785079655.092962,100.0,7847.0,347.21
1785079656.1305323,100.0,7847.0,351.81
1785079657.1693556,100.0,7847.0,343.55
1785079658.2088046,100.0,24877.0,219.97
1785079659.2448194,100.0,24877.0,290.38
1785079660.2796009,100.0,515.0,204.81
1785079661.3210447,40.0,6165.0,98.55
1785079662.361463,100.0,6721.0,355.77
1785079663.3974667,100.0,6721.0,344.76
1785079664.4372537,100.0,6721.0,348.34
1785079665.476565,100.0,12843.0,206.44
1785079666.5117779,35.0,1219.0,153.36
1785079667.5491483,100.0,6161.0,212.04
1785079668.6080077,100.0,6161.0,348.12
1785079669.6628292,79.0,471.0,180.29
1785079670.7052128,42.0,5891.0,97.36
1785079671.741279,100.0,6161.0,328.64
1785079672.775951,81.0,7851.0,234.26
1785079673.8122559,66.0,1309.0,157.31
1785079674.8497949,100.0,6721.0,238.11
1785079675.8894098,100.0,6721.0,350.72
1785079676.929341,100.0,6721.0,350.89
1785079678.0077004,100.0,12843.0,210.61
1785079679.0438542,100.0,591.0,222.23
1785079680.0814636,64.0,6075.0,118.71
1785079681.1212444,100.0,6161.0,350.49
1785079682.1612635,76.0,7851.0,227.43
1785079683.196277,62.0,1309.0,158.75
1785079684.2331276,100.0,6161.0,227.57
1785079685.2700977,87.0,6161.0,327.79
1785079686.308115,95.0,571.0,166.04
1785079687.345368,100.0,6789.0,138.27
1785079688.3855803,100.0,7847.0,354.28
1785079689.4247541,100.0,7847.0,345.95
1785079690.4615252,100.0,7847.0,355.63
1785079691.4984972,100.0,7847.0,347.46
1785079692.5564542,100.0,7847.0,351.67
1785079693.5931354,72.0,7847.0,319.97
